area_code,area_name,period,value,metric
"Saskatoon, S","Saskatoon, Saskatchewan",1971-10,31.6,cpi_rented_accommodation
"Edmonton, Al","Edmonton, Alberta",1971-10,31.2,cpi_rented_accommodation
"Calgary, Alb","Calgary, Alberta",1971-10,32.5,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",1971-10,33.1,cpi_rented_accommodation
Canada,Canada,1971-11,33.2,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",1971-11,42.0,cpi_rented_accommodation
"Halifax, Nov","Halifax, Nova Scotia",1971-11,36.5,cpi_rented_accommodation
"Saint John, ","Saint John, New Brunswick",1971-11,36.6,cpi_rented_accommodation
"Québec, Queb","Québec, Quebec",1971-11,30.3,cpi_rented_accommodation
"Montréal, Qu","Montréal, Quebec",1971-11,33.4,cpi_rented_accommodation
Ottawa-Gatin,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",1971-11,30.8,cpi_rented_accommodation
"Toronto, Ont","Toronto, Ontario",1971-11,31.4,cpi_rented_accommodation
"Thunder Bay,","Thunder Bay, Ontario",1971-11,36.2,cpi_rented_accommodation
"Winnipeg, Ma","Winnipeg, Manitoba",1971-11,31.7,cpi_rented_accommodation
"Regina, Sask","Regina, Saskatchewan",1971-11,30.3,cpi_rented_accommodation
"Saskatoon, S","Saskatoon, Saskatchewan",1971-11,31.6,cpi_rented_accommodation
"Edmonton, Al","Edmonton, Alberta",1971-11,31.2,cpi_rented_accommodation
"Calgary, Alb","Calgary, Alberta",1971-11,32.5,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",1971-11,33.1,cpi_rented_accommodation
Canada,Canada,1971-12,33.2,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",1971-12,42.3,cpi_rented_accommodation
"Halifax, Nov","Halifax, Nova Scotia",1971-12,36.5,cpi_rented_accommodation
"Saint John, ","Saint John, New Brunswick",1971-12,36.7,cpi_rented_accommodation
"Québec, Queb","Québec, Quebec",1971-12,30.3,cpi_rented_accommodation
"Montréal, Qu","Montréal, Quebec",1971-12,33.4,cpi_rented_accommodation
Ottawa-Gatin,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",1971-12,30.8,cpi_rented_accommodation
"Toronto, Ont","Toronto, Ontario",1971-12,31.4,cpi_rented_accommodation
"Thunder Bay,","Thunder Bay, Ontario",1971-12,36.2,cpi_rented_accommodation
"Winnipeg, Ma","Winnipeg, Manitoba",1971-12,31.8,cpi_rented_accommodation
"Regina, Sask","Regina, Saskatchewan",1971-12,30.4,cpi_rented_accommodation
"Saskatoon, S","Saskatoon, Saskatchewan",1971-12,31.6,cpi_rented_accommodation
"Edmonton, Al","Edmonton, Alberta",1971-12,31.3,cpi_rented_accommodation
"Calgary, Alb","Calgary, Alberta",1971-12,32.5,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",1971-12,33.1,cpi_rented_accommodation
Canada,Canada,1972-01,33.2,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",1972-01,42.4,cpi_rented_accommodation
"Halifax, Nov","Halifax, Nova Scotia",1972-01,36.5,cpi_rented_accommodation
"Saint John, ","Saint John, New Brunswick",1972-01,36.8,cpi_rented_accommodation
"Québec, Queb","Québec, Quebec",1972-01,30.3,cpi_rented_accommodation
"Montréal, Qu","Montréal, Quebec",1972-01,33.4,cpi_rented_accommodation
Ottawa-Gatin,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",1972-01,30.8,cpi_rented_accommodation
"Toronto, Ont","Toronto, Ontario",1972-01,31.4,cpi_rented_accommodation
"Thunder Bay,","Thunder Bay, Ontario",1972-01,36.2,cpi_rented_accommodation
"Winnipeg, Ma","Winnipeg, Manitoba",1972-01,31.8,cpi_rented_accommodation
"Regina, Sask","Regina, Saskatchewan",1972-01,30.5,cpi_rented_accommodation
"Saskatoon, S","Saskatoon, Saskatchewan",1972-01,31.6,cpi_rented_accommodation
"Edmonton, Al","Edmonton, Alberta",1972-01,31.3,cpi_rented_accommodation
"Calgary, Alb","Calgary, Alberta",1972-01,32.5,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",1972-01,33.1,cpi_rented_accommodation
Canada,Canada,1972-02,33.2,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",1972-02,42.4,cpi_rented_accommodation
"Halifax, Nov","Halifax, Nova Scotia",1972-02,36.5,cpi_rented_accommodation
"Saint John, ","Saint John, New Brunswick",1972-02,36.8,cpi_rented_accommodation
"Québec, Queb","Québec, Quebec",1972-02,30.3,cpi_rented_accommodation
"Montréal, Qu","Montréal, Quebec",1972-02,33.4,cpi_rented_accommodation
Ottawa-Gatin,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",1972-02,30.9,cpi_rented_accommodation
"Toronto, Ont","Toronto, Ontario",1972-02,31.4,cpi_rented_accommodation
"Thunder Bay,","Thunder Bay, Ontario",1972-02,36.2,cpi_rented_accommodation
"Winnipeg, Ma","Winnipeg, Manitoba",1972-02,31.9,cpi_rented_accommodation
"Regina, Sask","Regina, Saskatchewan",1972-02,30.5,cpi_rented_accommodation
"Saskatoon, S","Saskatoon, Saskatchewan",1972-02,31.6,cpi_rented_accommodation
"Edmonton, Al","Edmonton, Alberta",1972-02,31.6,cpi_rented_accommodation
"Calgary, Alb","Calgary, Alberta",1972-02,32.5,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",1972-02,33.2,cpi_rented_accommodation
Canada,Canada,1972-03,33.2,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",1972-03,42.6,cpi_rented_accommodation
"Halifax, Nov","Halifax, Nova Scotia",1972-03,36.5,cpi_rented_accommodation
"Saint John, ","Saint John, New Brunswick",1972-03,36.9,cpi_rented_accommodation
"Québec, Queb","Québec, Quebec",1972-03,30.3,cpi_rented_accommodation
"Montréal, Qu","Montréal, Quebec",1972-03,33.5,cpi_rented_accommodation
Ottawa-Gatin,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",1972-03,30.9,cpi_rented_accommodation
"Toronto, Ont","Toronto, Ontario",1972-03,31.4,cpi_rented_accommodation
"Thunder Bay,","Thunder Bay, Ontario",1972-03,36.5,cpi_rented_accommodation
"Winnipeg, Ma","Winnipeg, Manitoba",1972-03,31.9,cpi_rented_accommodation
"Regina, Sask","Regina, Saskatchewan",1972-03,30.6,cpi_rented_accommodation
"Saskatoon, S","Saskatoon, Saskatchewan",1972-03,31.5,cpi_rented_accommodation
"Edmonton, Al","Edmonton, Alberta",1972-03,31.7,cpi_rented_accommodation
"Calgary, Alb","Calgary, Alberta",1972-03,32.5,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",1972-03,33.2,cpi_rented_accommodation
Canada,Canada,1972-04,33.2,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",1972-04,42.6,cpi_rented_accommodation
"Halifax, Nov","Halifax, Nova Scotia",1972-04,36.5,cpi_rented_accommodation
"Saint John, ","Saint John, New Brunswick",1972-04,36.9,cpi_rented_accommodation
"Québec, Queb","Québec, Quebec",1972-04,30.3,cpi_rented_accommodation
"Montréal, Qu","Montréal, Quebec",1972-04,33.5,cpi_rented_accommodation
Ottawa-Gatin,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",1972-04,31.0,cpi_rented_accommodation
"Toronto, Ont","Toronto, Ontario",1972-04,31.5,cpi_rented_accommodation
"Thunder Bay,","Thunder Bay, Ontario",1972-04,36.7,cpi_rented_accommodation
"Winnipeg, Ma","Winnipeg, Manitoba",1972-04,31.9,cpi_rented_accommodation
"Regina, Sask","Regina, Saskatchewan",1972-04,30.5,cpi_rented_accommodation
"Saskatoon, S","Saskatoon, Saskatchewan",1972-04,31.4,cpi_rented_accommodation
"Edmonton, Al","Edmonton, Alberta",1972-04,31.8,cpi_rented_accommodation
"Calgary, Alb","Calgary, Alberta",1972-04,32.5,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",1972-04,33.2,cpi_rented_accommodation
Canada,Canada,1972-05,33.3,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",1972-05,42.6,cpi_rented_accommodation
"Halifax, Nov","Halifax, Nova Scotia",1972-05,36.6,cpi_rented_accommodation
"Saint John, ","Saint John, New Brunswick",1972-05,37.2,cpi_rented_accommodation
"Québec, Queb","Québec, Quebec",1972-05,30.3,cpi_rented_accommodation
"Montréal, Qu","Montréal, Quebec",1972-05,33.5,cpi_rented_accommodation
Ottawa-Gatin,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",1972-05,31.0,cpi_rented_accommodation
"Toronto, Ont","Toronto, Ontario",1972-05,31.5,cpi_rented_accommodation
"Thunder Bay,","Thunder Bay, Ontario",1972-05,37.0,cpi_rented_accommodation
"Winnipeg, Ma","Winnipeg, Manitoba",1972-05,31.9,cpi_rented_accommodation
"Regina, Sask","Regina, Saskatchewan",1972-05,30.7,cpi_rented_accommodation
"Saskatoon, S","Saskatoon, Saskatchewan",1972-05,31.4,cpi_rented_accommodation
"Edmonton, Al","Edmonton, Alberta",1972-05,31.8,cpi_rented_accommodation
"Calgary, Alb","Calgary, Alberta",1972-05,32.6,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",1972-05,33.3,cpi_rented_accommodation
Canada,Canada,1972-06,33.3,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",1972-06,42.7,cpi_rented_accommodation
"Halifax, Nov","Halifax, Nova Scotia",1972-06,36.7,cpi_rented_accommodation
"Saint John, ","Saint John, New Brunswick",1972-06,37.4,cpi_rented_accommodation
"Québec, Queb","Québec, Quebec",1972-06,30.4,cpi_rented_accommodation
"Montréal, Qu","Montréal, Quebec",1972-06,33.5,cpi_rented_accommodation
Ottawa-Gatin,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",1972-06,31.1,cpi_rented_accommodation
"Toronto, Ont","Toronto, Ontario",1972-06,31.6,cpi_rented_accommodation
"Thunder Bay,","Thunder Bay, Ontario",1972-06,37.0,cpi_rented_accommodation
"Winnipeg, Ma","Winnipeg, Manitoba",1972-06,31.9,cpi_rented_accommodation
"Regina, Sask","Regina, Saskatchewan",1972-06,30.7,cpi_rented_accommodation
"Saskatoon, S","Saskatoon, Saskatchewan",1972-06,31.4,cpi_rented_accommodation
"Edmonton, Al","Edmonton, Alberta",1972-06,31.8,cpi_rented_accommodation
"Calgary, Alb","Calgary, Alberta",1972-06,32.6,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",1972-06,33.3,cpi_rented_accommodation
Canada,Canada,1972-07,33.5,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",1972-07,42.7,cpi_rented_accommodation
"Halifax, Nov","Halifax, Nova Scotia",1972-07,36.7,cpi_rented_accommodation
"Saint John, ","Saint John, New Brunswick",1972-07,37.3,cpi_rented_accommodation
"Québec, Queb","Québec, Quebec",1972-07,30.4,cpi_rented_accommodation
"Montréal, Qu","Montréal, Quebec",1972-07,33.6,cpi_rented_accommodation
Ottawa-Gatin,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",1972-07,31.2,cpi_rented_accommodation
"Toronto, Ont","Toronto, Ontario",1972-07,31.6,cpi_rented_accommodation
"Thunder Bay,","Thunder Bay, Ontario",1972-07,37.1,cpi_rented_accommodation
"Winnipeg, Ma","Winnipeg, Manitoba",1972-07,31.9,cpi_rented_accommodation
"Regina, Sask","Regina, Saskatchewan",1972-07,30.7,cpi_rented_accommodation
"Saskatoon, S","Saskatoon, Saskatchewan",1972-07,31.4,cpi_rented_accommodation
"Edmonton, Al","Edmonton, Alberta",1972-07,31.8,cpi_rented_accommodation
"Calgary, Alb","Calgary, Alberta",1972-07,32.6,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",1972-07,33.4,cpi_rented_accommodation
Canada,Canada,1972-08,33.5,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",1972-08,42.7,cpi_rented_accommodation
"Halifax, Nov","Halifax, Nova Scotia",1972-08,36.8,cpi_rented_accommodation
"Saint John, ","Saint John, New Brunswick",1972-08,37.3,cpi_rented_accommodation
"Québec, Queb","Québec, Quebec",1972-08,30.4,cpi_rented_accommodation
"Montréal, Qu","Montréal, Quebec",1972-08,33.6,cpi_rented_accommodation
Ottawa-Gatin,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",1972-08,31.3,cpi_rented_accommodation
"Toronto, Ont","Toronto, Ontario",1972-08,31.7,cpi_rented_accommodation
"Thunder Bay,","Thunder Bay, Ontario",1972-08,37.3,cpi_rented_accommodation
"Winnipeg, Ma","Winnipeg, Manitoba",1972-08,32.0,cpi_rented_accommodation
"Regina, Sask","Regina, Saskatchewan",1972-08,30.7,cpi_rented_accommodation
"Saskatoon, S","Saskatoon, Saskatchewan",1972-08,31.7,cpi_rented_accommodation
"Edmonton, Al","Edmonton, Alberta",1972-08,31.8,cpi_rented_accommodation
"Calgary, Alb","Calgary, Alberta",1972-08,32.7,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",1972-08,33.5,cpi_rented_accommodation
Canada,Canada,1972-09,33.5,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",1972-09,42.7,cpi_rented_accommodation
"Halifax, Nov","Halifax, Nova Scotia",1972-09,36.9,cpi_rented_accommodation
"Saint John, ","Saint John, New Brunswick",1972-09,37.3,cpi_rented_accommodation
"Québec, Queb","Québec, Quebec",1972-09,30.4,cpi_rented_accommodation
"Montréal, Qu","Montréal, Quebec",1972-09,33.6,cpi_rented_accommodation
Ottawa-Gatin,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",1972-09,31.5,cpi_rented_accommodation
"Toronto, Ont","Toronto, Ontario",1972-09,31.7,cpi_rented_accommodation
"Thunder Bay,","Thunder Bay, Ontario",1972-09,37.3,cpi_rented_accommodation
"Winnipeg, Ma","Winnipeg, Manitoba",1972-09,32.1,cpi_rented_accommodation
"Regina, Sask","Regina, Saskatchewan",1972-09,30.8,cpi_rented_accommodation
"Saskatoon, S","Saskatoon, Saskatchewan",1972-09,31.7,cpi_rented_accommodation
"Edmonton, Al","Edmonton, Alberta",1972-09,31.9,cpi_rented_accommodation
"Calgary, Alb","Calgary, Alberta",1972-09,32.8,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",1972-09,33.6,cpi_rented_accommodation
Canada,Canada,1972-10,33.6,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",1972-10,42.8,cpi_rented_accommodation
"Halifax, Nov","Halifax, Nova Scotia",1972-10,37.0,cpi_rented_accommodation
"Saint John, ","Saint John, New Brunswick",1972-10,37.3,cpi_rented_accommodation
"Québec, Queb","Québec, Quebec",1972-10,30.4,cpi_rented_accommodation
"Montréal, Qu","Montréal, Quebec",1972-10,33.7,cpi_rented_accommodation
Ottawa-Gatin,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",1972-10,31.6,cpi_rented_accommodation
"Toronto, Ont","Toronto, Ontario",1972-10,31.7,cpi_rented_accommodation
"Thunder Bay,","Thunder Bay, Ontario",1972-10,37.3,cpi_rented_accommodation
"Winnipeg, Ma","Winnipeg, Manitoba",1972-10,32.2,cpi_rented_accommodation
"Regina, Sask","Regina, Saskatchewan",1972-10,30.8,cpi_rented_accommodation
"Saskatoon, S","Saskatoon, Saskatchewan",1972-10,32.1,cpi_rented_accommodation
"Edmonton, Al","Edmonton, Alberta",1972-10,32.0,cpi_rented_accommodation
"Calgary, Alb","Calgary, Alberta",1972-10,32.8,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",1972-10,33.6,cpi_rented_accommodation
Canada,Canada,1972-11,33.6,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",1972-11,42.8,cpi_rented_accommodation
"Halifax, Nov","Halifax, Nova Scotia",1972-11,37.0,cpi_rented_accommodation
"Saint John, ","Saint John, New Brunswick",1972-11,37.4,cpi_rented_accommodation
"Québec, Queb","Québec, Quebec",1972-11,30.4,cpi_rented_accommodation
"Montréal, Qu","Montréal, Quebec",1972-11,33.7,cpi_rented_accommodation
Ottawa-Gatin,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",1972-11,31.8,cpi_rented_accommodation
"Toronto, Ont","Toronto, Ontario",1972-11,31.8,cpi_rented_accommodation
"Thunder Bay,","Thunder Bay, Ontario",1972-11,37.5,cpi_rented_accommodation
"Winnipeg, Ma","Winnipeg, Manitoba",1972-11,32.2,cpi_rented_accommodation
"Regina, Sask","Regina, Saskatchewan",1972-11,30.9,cpi_rented_accommodation
"Saskatoon, S","Saskatoon, Saskatchewan",1972-11,32.0,cpi_rented_accommodation
"Edmonton, Al","Edmonton, Alberta",1972-11,32.1,cpi_rented_accommodation
"Calgary, Alb","Calgary, Alberta",1972-11,32.8,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",1972-11,33.8,cpi_rented_accommodation
Canada,Canada,1972-12,33.7,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",1972-12,42.9,cpi_rented_accommodation
"Halifax, Nov","Halifax, Nova Scotia",1972-12,37.0,cpi_rented_accommodation
"Saint John, ","Saint John, New Brunswick",1972-12,37.4,cpi_rented_accommodation
"Québec, Queb","Québec, Quebec",1972-12,30.4,cpi_rented_accommodation
"Montréal, Qu","Montréal, Quebec",1972-12,33.8,cpi_rented_accommodation
Ottawa-Gatin,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",1972-12,31.9,cpi_rented_accommodation
"Toronto, Ont","Toronto, Ontario",1972-12,31.9,cpi_rented_accommodation
"Thunder Bay,","Thunder Bay, Ontario",1972-12,37.6,cpi_rented_accommodation
"Winnipeg, Ma","Winnipeg, Manitoba",1972-12,32.4,cpi_rented_accommodation
"Regina, Sask","Regina, Saskatchewan",1972-12,30.9,cpi_rented_accommodation
"Saskatoon, S","Saskatoon, Saskatchewan",1972-12,32.4,cpi_rented_accommodation
"Edmonton, Al","Edmonton, Alberta",1972-12,32.2,cpi_rented_accommodation
"Calgary, Alb","Calgary, Alberta",1972-12,32.8,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",1972-12,33.8,cpi_rented_accommodation
Canada,Canada,1973-01,33.7,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",1973-01,42.9,cpi_rented_accommodation
"Halifax, Nov","Halifax, Nova Scotia",1973-01,37.1,cpi_rented_accommodation
"Saint John, ","Saint John, New Brunswick",1973-01,37.4,cpi_rented_accommodation
"Québec, Queb","Québec, Quebec",1973-01,30.4,cpi_rented_accommodation
"Montréal, Qu","Montréal, Quebec",1973-01,33.8,cpi_rented_accommodation
Ottawa-Gatin,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",1973-01,31.9,cpi_rented_accommodation
"Toronto, Ont","Toronto, Ontario",1973-01,32.0,cpi_rented_accommodation
"Thunder Bay,","Thunder Bay, Ontario",1973-01,37.7,cpi_rented_accommodation
"Winnipeg, Ma","Winnipeg, Manitoba",1973-01,32.4,cpi_rented_accommodation
"Regina, Sask","Regina, Saskatchewan",1973-01,30.9,cpi_rented_accommodation
"Saskatoon, S","Saskatoon, Saskatchewan",1973-01,32.4,cpi_rented_accommodation
"Edmonton, Al","Edmonton, Alberta",1973-01,32.1,cpi_rented_accommodation
"Calgary, Alb","Calgary, Alberta",1973-01,32.8,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",1973-01,33.9,cpi_rented_accommodation
Canada,Canada,1973-02,33.8,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",1973-02,42.9,cpi_rented_accommodation
"Halifax, Nov","Halifax, Nova Scotia",1973-02,37.1,cpi_rented_accommodation
"Saint John, ","Saint John, New Brunswick",1973-02,37.5,cpi_rented_accommodation
"Québec, Queb","Québec, Quebec",1973-02,30.4,cpi_rented_accommodation
"Montréal, Qu","Montréal, Quebec",1973-02,33.8,cpi_rented_accommodation
Ottawa-Gatin,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",1973-02,31.9,cpi_rented_accommodation
"Toronto, Ont","Toronto, Ontario",1973-02,32.0,cpi_rented_accommodation
"Thunder Bay,","Thunder Bay, Ontario",1973-02,38.0,cpi_rented_accommodation
"Winnipeg, Ma","Winnipeg, Manitoba",1973-02,32.4,cpi_rented_accommodation
"Regina, Sask","Regina, Saskatchewan",1973-02,31.0,cpi_rented_accommodation
"Saskatoon, S","Saskatoon, Saskatchewan",1973-02,32.5,cpi_rented_accommodation
"Edmonton, Al","Edmonton, Alberta",1973-02,32.2,cpi_rented_accommodation
"Calgary, Alb","Calgary, Alberta",1973-02,32.8,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",1973-02,33.9,cpi_rented_accommodation
Canada,Canada,1973-03,33.8,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",1973-03,43.0,cpi_rented_accommodation
"Halifax, Nov","Halifax, Nova Scotia",1973-03,37.2,cpi_rented_accommodation
"Saint John, ","Saint John, New Brunswick",1973-03,37.6,cpi_rented_accommodation
"Québec, Queb","Québec, Quebec",1973-03,30.4,cpi_rented_accommodation
"Montréal, Qu","Montréal, Quebec",1973-03,33.8,cpi_rented_accommodation
Ottawa-Gatin,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",1973-03,31.9,cpi_rented_accommodation
"Toronto, Ont","Toronto, Ontario",1973-03,32.0,cpi_rented_accommodation
"Thunder Bay,","Thunder Bay, Ontario",1973-03,38.2,cpi_rented_accommodation
"Winnipeg, Ma","Winnipeg, Manitoba",1973-03,32.4,cpi_rented_accommodation
"Regina, Sask","Regina, Saskatchewan",1973-03,31.1,cpi_rented_accommodation
"Saskatoon, S","Saskatoon, Saskatchewan",1973-03,32.5,cpi_rented_accommodation
"Edmonton, Al","Edmonton, Alberta",1973-03,32.2,cpi_rented_accommodation
"Calgary, Alb","Calgary, Alberta",1973-03,32.8,cpi_rented_accommodation
"Vancouver, B","Vancouver, British Columbia",1973-03,33.9,cpi_rented_accommodation
Canada,Canada,1973-04,33.9,cpi_rented_accommodation
"St. John's, ","St. John's, Newfoundland and Labrador",1973-04,43.0,cpi_rented_accommodation
